pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
BWC2H27RU,1333.076923,0.153298,1,0.100000,1,1333.076923,0.712943,0.750000,0.340596,
G120752093,4833.115385,0.354645,1,0.100000,2,2416.557692,0.842114,0.300000,0.340443,CAT_UNKNOWN_HEAVY
50145502001FRE,4062.423077,0.327489,1,0.100000,1,4062.423077,0.954908,0.260000,0.339857,
50145508001FRE,4062.423077,0.327489,1,0.100000,1,4062.423077,0.954908,0.260000,0.339857,
1250G,3949.491935,0.323082,2,0.200000,3,1316.497312,0.710225,0.300000,0.339613,CAT_UNKNOWN_HEAVY
CCB02100BT07N,3693.128205,0.312591,1,0.100000,1,3693.128205,0.934212,0.300000,0.339539,CAT_UNKNOWN_HEAVY
22051EI64IV,3564.910256,0.307067,2,0.200000,3,1188.303419,0.687979,0.344324,0.339535,
SUP970,1961.410256,0.213667,2,0.200000,2,980.705128,0.646284,0.538343,0.339395,
EDA51KSP10PK,4428.500000,0.340977,1,0.100000,1,4428.500000,0.973643,0.220000,0.339389,
1015368H6,3657.641026,0.311081,1,0.100000,1,3657.641026,0.932116,0.300000,0.338696,CAT_UNKNOWN_HEAVY
HEN08144,3655.384615,0.310985,1,0.100000,1,3655.384615,0.931982,0.300000,0.338642,CAT_UNKNOWN_HEAVY
KD20006000007,3655.115385,0.310973,1,0.100000,1,3655.115385,0.931966,0.300000,0.338636,CAT_UNKNOWN_HEAVY
TPPRV1030,3649.756410,0.310744,1,0.100000,1,3649.756410,0.931647,0.300000,0.338507,CAT_UNKNOWN_HEAVY
2108N4010N,3649.487179,0.310732,1,0.100000,1,3649.487179,0.931631,0.300000,0.338501,CAT_UNKNOWN_HEAVY
ROL15284703,3618.115385,0.309383,1,0.100000,1,3618.115385,0.929756,0.300000,0.337747,CAT_UNKNOWN_HEAVY
ABP2MDAN002NDAA5XX,3616.910256,0.309331,1,0.100000,1,3616.910256,0.929684,0.300000,0.337718,CAT_UNKNOWN_HEAVY
6CAT,3614.055903,0.309207,1,0.100000,1,3614.055903,0.929512,0.300000,0.337649,CAT_UNKNOWN_HEAVY
50159340002FRE,4337.179487,0.337720,1,0.100000,1,4337.179487,0.969119,0.220000,0.337570,
121719L3,3610.641026,0.309060,1,0.100000,1,3610.641026,0.929307,0.300000,0.337567,CAT_UNKNOWN_HEAVY
M013055000,3605.935897,0.308856,1,0.100000,1,3605.935897,0.929024,0.300000,0.337453,CAT_UNKNOWN_HEAVY
VF203B54NW,1190.769231,0.135650,3,0.300000,3,396.923077,0.449868,0.660000,0.336958,
PTSRB0251V3,1556.141026,0.177485,1,0.100000,1,1556.141026,0.746539,0.660000,0.336101,
WB150,3544.377171,0.306164,1,0.100000,1,3544.377171,0.925285,0.300000,0.335950,CAT_UNKNOWN_HEAVY
22051TE63IV,3544.256410,0.306159,1,0.100000,1,3544.256410,0.925278,0.300000,0.335947,CAT_UNKNOWN_HEAVY
VCZAH1000E,1417.141026,0.162858,1,0.100000,1,1417.141026,0.726222,0.700000,0.335933,
22051E64IV,4576.564103,0.346119,1,0.100000,2,2288.282051,0.830270,0.300000,0.335682,CAT_UNKNOWN_HEAVY
CK75AB6MC00W4401,3529.820513,0.305521,1,0.100000,1,3529.820513,0.924391,0.300000,0.335591,CAT_UNKNOWN_HEAVY
EDA51SP10PK,4221.884615,0.333508,1,0.100000,1,4221.884615,0.963268,0.220000,0.335218,
M5AYP01FGE01002,1526.410256,0.174469,1,0.100000,1,1526.410256,0.742351,0.660000,0.334417,
IMC101SSC,2636.047009,0.259879,3,0.300000,3,878.682336,0.622431,0.300000,0.334322,CAT_UNKNOWN_HEAVY
52051RE64IV,4505.012821,0.343655,1,0.100000,2,2252.506410,0.826848,0.300000,0.334307,CAT_UNKNOWN_HEAVY
BFHWC4PN160150,3475.448718,0.303094,1,0.100000,1,3475.448718,0.921020,0.300000,0.334236,CAT_UNKNOWN_HEAVY
FORTIGATE60F,1353.846154,0.155715,1,0.100000,1,1353.846154,0.716300,0.710000,0.333945,
CCB05100BT07N,3177.474359,0.289081,2,0.200000,2,1588.737179,0.751041,0.300000,0.333835,CAT_UNKNOWN_HEAVY
900A160103,3176.717949,0.289044,2,0.200000,2,1588.358974,0.750989,0.300000,0.333814,CAT_UNKNOWN_HEAVY
V5016A1085,1379.615385,0.158662,1,0.100000,1,1379.615385,0.720394,0.700000,0.333591,
OPT78283501,1511.871795,0.172973,1,0.100000,1,1511.871795,0.740272,0.660000,0.333581,
ML6425A3014,2611.141026,0.258395,3,0.300000,3,870.380342,0.620370,0.300000,0.333494,CAT_UNKNOWN_HEAVY
A060,1502.769231,0.172029,1,0.100000,1,1502.769231,0.738961,0.660000,0.333054,
TPTHNCL4100,3422.294872,0.300685,1,0.100000,1,3422.294872,0.917674,0.300000,0.332891,CAT_UNKNOWN_HEAVY
R4900500,3415.525641,0.300375,1,0.100000,1,3415.525641,0.917244,0.300000,0.332718,CAT_UNKNOWN_HEAVY
S05242POSSW1,1363.935897,0.156876,1,0.100000,1,1363.935897,0.717912,0.700000,0.332593,
CK75AB6EN00W4421,3404.269231,0.299859,1,0.100000,1,3404.269231,0.916527,0.300000,0.332430,CAT_UNKNOWN_HEAVY
STG84L,3632.538462,0.310005,2,0.200000,3,1210.846154,0.692059,0.300000,0.332311,CAT_UNKNOWN_HEAVY
PTHRB0101V3,1487.653846,0.170449,1,0.100000,1,1487.653846,0.736766,0.660000,0.332172,
50162437001FRE,4061.538462,0.327455,1,0.100000,1,4061.538462,0.954860,0.220000,0.331838,
TT1030,3375.423077,0.298529,1,0.100000,1,3375.423077,0.914679,0.300000,0.331687,CAT_UNKNOWN_HEAVY
LSA6B,4052.371795,0.327102,1,0.100000,1,4052.371795,0.954370,0.220000,0.331641,
FSSICC0001L20,3370.794872,0.298314,1,0.100000,1,3370.794872,0.914381,0.300000,0.331567,CAT_UNKNOWN_HEAVY
V5011R1000,1343.371795,0.154501,1,0.100000,1,1343.371795,0.714613,0.700000,0.331267,
1011890RU,3995.653846,0.324899,2,0.200000,4,998.913462,0.650279,0.300000,0.331256,CAT_UNKNOWN_HEAVY
V5832A1061,1340.282051,0.154141,1,0.100000,1,1340.282051,0.714113,0.700000,0.331066,
R2106547X0,3464.076923,0.302582,3,0.300000,7,494.868132,0.497760,0.300000,0.330568,CAT_UNKNOWN_HEAVY
50134536001FRE,3325.641026,0.296206,1,0.100000,1,3325.641026,0.911453,0.300000,0.330390,CAT_UNKNOWN_HEAVY
SRT5KXLI,3309.141026,0.295429,1,0.100000,1,3309.141026,0.910373,0.300000,0.329956,CAT_UNKNOWN_HEAVY
CK75AA6MC00W4401,3300.794872,0.295034,1,0.100000,1,3300.794872,0.909824,0.300000,0.329735,CAT_UNKNOWN_HEAVY
5712494312FRE,3300.128205,0.295002,1,0.100000,1,3300.128205,0.909780,0.300000,0.329718,CAT_UNKNOWN_HEAVY
RA750100000,3293.679487,0.294696,1,0.100000,1,3293.679487,0.909356,0.300000,0.329547,CAT_UNKNOWN_HEAVY
R2106510X3,3894.256410,0.320880,3,0.300000,10,389.425641,0.445727,0.300000,0.329167,CAT_UNKNOWN_HEAVY
EDA61KSHDC,3277.666667,0.293935,1,0.100000,1,3277.666667,0.908297,0.300000,0.329122,CAT_UNKNOWN_HEAVY
TC808ES1051IV,3405.025641,0.299894,3,0.300000,7,486.432234,0.494026,0.300000,0.329067,CAT_UNKNOWN_HEAVY
VF001B54NW,1856.358974,0.205062,1,0.100000,2,928.179487,0.634331,0.660000,0.328921,
V5013R1057,1195.551282,0.136277,2,0.200000,2,597.775641,0.538784,0.700000,0.328515,
PIP005,3254.089744,0.292806,1,0.100000,1,3254.089744,0.906730,0.300000,0.328492,CAT_UNKNOWN_HEAVY
CCTAIX11,2970.666667,0.278561,2,0.200000,2,1485.333333,0.736427,0.300000,0.327960,CAT_UNKNOWN_HEAVY
M210ECZ,2965.151515,0.278270,2,0.200000,2,1482.575758,0.736023,0.300000,0.327798,
M5ARP03FG02,3679.358974,0.312007,3,0.300000,9,408.817664,0.456280,0.300000,0.327644,CAT_UNKNOWN_HEAVY
VSP973,3222.038462,0.291259,1,0.100000,1,3222.038462,0.904580,0.300000,0.327628,CAT_UNKNOWN_HEAVY
CABDYN205,3213.038462,0.290821,1,0.100000,1,3213.038462,0.903973,0.300000,0.327383,CAT_UNKNOWN_HEAVY
STG77S,2932.564103,0.276543,2,0.200000,2,1466.282051,0.733624,0.300000,0.326834,CAT_UNKNOWN_HEAVY
FX808435,3188.576923,0.289627,1,0.100000,1,3188.576923,0.902313,0.300000,0.326716,CAT_UNKNOWN_HEAVY
OPT78261801,3185.974359,0.289499,1,0.100000,1,3185.974359,0.902136,0.300000,0.326645,CAT_UNKNOWN_HEAVY
VF201B54NW,1280.692308,0.147031,2,0.200000,2,640.346154,0.553722,0.660000,0.326519,
1280IFR3,3179.910256,0.289201,1,0.100000,1,3179.910256,0.901722,0.300000,0.326479,CAT_UNKNOWN_HEAVY
SMX2200HV,3163.307692,0.288383,1,0.100000,1,3163.307692,0.900586,0.300000,0.326022,CAT_UNKNOWN_HEAVY
2CDG110146R0011,3158.282051,0.288134,1,0.100000,1,3158.282051,0.900240,0.300000,0.325883,CAT_UNKNOWN_HEAVY
S670155003,3157.910256,0.288116,1,0.100000,1,3157.910256,0.900215,0.300000,0.325873,CAT_UNKNOWN_HEAVY
2MLLEFMTB,4059.807692,0.327389,1,0.100000,2,2029.903846,0.804253,0.300000,0.325224,CAT_UNKNOWN_HEAVY
U2412M,2033.576923,0.219315,4,0.400000,5,406.715385,0.455160,0.300000,0.325034,CAT_UNKNOWN_HEAVY
SR61TENS002,3119.717949,0.286214,1,0.100000,1,3119.717949,0.897573,0.300000,0.324811,CAT_UNKNOWN_HEAVY
V5329A1038,1243.705128,0.142450,1,0.100000,1,1243.705128,0.697874,0.700000,0.324539,
VM2017BRKTKIT,3107.115385,0.285581,1,0.100000,1,3107.115385,0.896694,0.300000,0.324457,CAT_UNKNOWN_HEAVY
1111002H5,3094.448718,0.284942,1,0.100000,1,3094.448718,0.895807,0.300000,0.324101,CAT_UNKNOWN_HEAVY
EM221E,2839.692308,0.271512,2,0.200000,2,1419.846154,0.726636,0.300000,0.324025,CAT_UNKNOWN_HEAVY
PM42200003,3089.923077,0.284714,1,0.100000,1,3089.923077,0.895489,0.300000,0.323973,CAT_UNKNOWN_HEAVY
MTL4521,3087.333333,0.284583,1,0.100000,1,3087.333333,0.895307,0.300000,0.323900,CAT_UNKNOWN_HEAVY
M14MSC12N316,3081.833333,0.284304,1,0.100000,1,3081.833333,0.894920,0.300000,0.323744,CAT_UNKNOWN_HEAVY
9SX1500IR,3080.641026,0.284243,1,0.100000,1,3080.641026,0.894836,0.300000,0.323711,CAT_UNKNOWN_HEAVY
BB052303,3073.679487,0.283890,1,0.100000,1,3073.679487,0.894344,0.300000,0.323513,CAT_UNKNOWN_HEAVY
ML7425B6007,1313.025641,0.150929,2,0.200000,3,437.675214,0.471091,0.700000,0.323489,
FCBKM0001,3675.243590,0.311832,1,0.100000,1,3675.243590,0.933158,0.220000,0.323115,
RT10EVC,3056.346154,0.283006,1,0.100000,1,3056.346154,0.893116,0.300000,0.323019,CAT_UNKNOWN_HEAVY
RF20,1431.153846,0.164396,2,0.200000,3,477.051282,0.489798,0.660000,0.323008,
50148449002FRE,1337.243590,0.153786,1,0.100000,1,1337.243590,0.713620,0.660000,0.322868,
P2212HB,879.684615,0.088317,7,0.700000,9,97.742735,0.145557,0.300000,0.322744,CAT_UNKNOWN_HEAVY
C9200,3647.692308,0.310656,1,0.100000,1,3647.692308,0.931524,0.220000,0.322458,
M013053000,3028.230769,0.281561,1,0.100000,1,3028.230769,0.891109,0.300000,0.322213,CAT_UNKNOWN_HEAVY
ABP2DRRT001PDSA3XX,2996.692308,0.279924,1,0.100000,1,2996.692308,0.888836,0.300000,0.321299,CAT_UNKNOWN_HEAVY
G126725,1502.884615,0.172041,1,0.100000,1,1502.884615,0.738978,0.600000,0.321061,
2XD400,2975.871795,0.278834,1,0.100000,1,2975.871795,0.887322,0.300000,0.320690,CAT_UNKNOWN_HEAVY
1981IFR3,2963.538462,0.278185,1,0.100000,1,2963.538462,0.886420,0.300000,0.320328,CAT_UNKNOWN_HEAVY
W5ARP01SGK01301,1287.371795,0.147844,1,0.100000,1,1287.371795,0.705367,0.660000,0.319551,
DPS1000,2442.628205,0.247966,4,0.400000,6,407.104701,0.455368,0.222286,0.319550,
VM1A542FRONTPNL,2934.410256,0.276641,1,0.100000,1,2934.410256,0.884275,0.300000,0.319466,CAT_UNKNOWN_HEAVY
714767003FRE,2918.628205,0.275798,1,0.100000,1,2918.628205,0.883104,0.300000,0.318995,CAT_UNKNOWN_HEAVY
B524HTR,1278.615385,0.146777,1,0.100000,1,1278.615385,0.703885,0.660000,0.318955,
VF203B65NW,1171.846154,0.133146,2,0.200000,2,585.923077,0.534435,0.660000,0.318767,
50160222003FRE,3492.705128,0.303868,1,0.100000,1,3492.705128,0.922096,0.220000,0.318668,
TC808ES1051,2193.589744,0.231156,3,0.300000,3,731.196581,0.582532,0.300000,0.318284,CAT_UNKNOWN_HEAVY
SGS1830FT,2886.089744,0.274045,1,0.100000,1,2886.089744,0.880670,0.300000,0.318016,CAT_UNKNOWN_HEAVY
M161410342,2645.910256,0.260463,2,0.200000,2,1322.955128,0.711288,0.300000,0.317855,CAT_UNKNOWN_HEAVY
FL2012EIRU,2873.589744,0.273367,1,0.100000,1,2873.589744,0.879727,0.300000,0.317638,CAT_UNKNOWN_HEAVY
1019004RU,2868.474359,0.273088,1,0.100000,1,2868.474359,0.879340,0.300000,0.317482,CAT_UNKNOWN_HEAVY
HC30WF5R1,2857.038462,0.272464,1,0.100000,1,2857.038462,0.878473,0.300000,0.317133,CAT_UNKNOWN_HEAVY
N20230SW2,1137.179487,0.128452,1,0.100000,1,1137.179487,0.678430,0.700000,0.316723,
BFHWC4PN160100,2834.564103,0.271229,1,0.100000,1,2834.564103,0.876758,0.300000,0.316444,CAT_UNKNOWN_HEAVY
CCTDOB01,2826.923077,0.270807,1,0.100000,1,2826.923077,0.876172,0.300000,0.316208,CAT_UNKNOWN_HEAVY
8937HN2,2825.935897,0.270753,1,0.100000,1,2825.935897,0.876096,0.300000,0.316178,CAT_UNKNOWN_HEAVY
1135134KM,2824.897436,0.270695,1,0.100000,1,2824.897436,0.876016,0.300000,0.316146,CAT_UNKNOWN_HEAVY
VF001B65NW,1136.294872,0.128330,2,0.200000,2,568.147436,0.527746,0.660000,0.316077,
1012001A1R,1100.410256,0.123314,1,0.100000,1,1100.410256,0.671292,0.710000,0.315854,
S3KDMK,1003.641026,0.108924,1,0.100000,1,1003.641026,0.651304,0.750000,0.315819,
V5329C1034,1123.884615,0.126614,1,0.100000,1,1123.884615,0.675876,0.700000,0.315696,
RM7890A1015U,4230.858974,0.333840,1,0.100000,3,1410.286325,0.725169,0.300000,0.315619,CAT_UNKNOWN_HEAVY
K71SWS11,3603.602564,0.308755,2,0.200000,3,1201.200855,0.690323,0.220000,0.315613,
RTS151KEY,2564.384615,0.255570,2,0.200000,2,1282.192308,0.704492,0.300000,0.315123,CAT_UNKNOWN_HEAVY
CK75AA6EN00A6401,2791.833333,0.268855,1,0.100000,1,2791.833333,0.873460,0.300000,0.315118,CAT_UNKNOWN_HEAVY
7700AYLGP1,2773.384615,0.267818,1,0.100000,1,2773.384615,0.872020,0.300000,0.314539,CAT_UNKNOWN_HEAVY
MVN663A1500,2762.256410,0.267190,1,0.100000,1,2762.256410,0.871147,0.300000,0.314189,CAT_UNKNOWN_HEAVY
VMU680A1009,2746.974359,0.266323,1,0.100000,1,2746.974359,0.869942,0.300000,0.313704,CAT_UNKNOWN_HEAVY
SPS5879LF,2740.243590,0.265939,1,0.100000,1,2740.243590,0.869410,0.300000,0.313490,CAT_UNKNOWN_HEAVY
ML6421A3005,1091.858974,0.122094,1,0.100000,1,1091.858974,0.669598,0.700000,0.313173,
XLSGWEM3,2724.487179,0.265038,1,0.100000,1,2724.487179,0.868157,0.300000,0.312987,CAT_UNKNOWN_HEAVY
SCANMAKER1000XL,2705.435897,0.263941,1,0.100000,1,2705.435897,0.866634,0.300000,0.312374,CAT_UNKNOWN_HEAVY
ESMI52051HTE,2696.858974,0.263444,1,0.100000,1,2696.858974,0.865944,0.300000,0.312097,CAT_UNKNOWN_HEAVY
CT50EB2R,2696.051282,0.263398,1,0.100000,1,2696.051282,0.865879,0.300000,0.312071,CAT_UNKNOWN_HEAVY
VTMRPA111XV00,2689.384615,0.263010,1,0.100000,1,2689.384615,0.865341,0.300000,0.311855,CAT_UNKNOWN_HEAVY
KTCOMB50,2673.615385,0.262091,1,0.100000,1,2673.615385,0.864064,0.300000,0.311342,CAT_UNKNOWN_HEAVY
N05010SW2,1068.602564,0.118729,1,0.100000,1,1068.602564,0.664923,0.700000,0.311294,
I906710,2666.102564,0.261651,1,0.100000,1,2666.102564,0.863453,0.300000,0.311096,CAT_UNKNOWN_HEAVY
DCTPOX01,2656.089744,0.261063,1,0.100000,1,2656.089744,0.862636,0.300000,0.310768,CAT_UNKNOWN_HEAVY
CT50BTSC,2648.429487,0.260612,1,0.100000,1,2648.429487,0.862009,0.300000,0.310515,CAT_UNKNOWN_HEAVY
50160108001FRE,2647.987179,0.260585,1,0.100000,1,2647.987179,0.861973,0.300000,0.310501,CAT_UNKNOWN_HEAVY
ABP2LSNT010BGSA3XX,2638.705128,0.260037,1,0.100000,1,2638.705128,0.861210,0.300000,0.310194,CAT_UNKNOWN_HEAVY
STND15R000006,2619.000000,0.258865,1,0.100000,1,2619.000000,0.859583,0.300000,0.309540,CAT_UNKNOWN_HEAVY
UR18PR,3945.307692,0.322916,1,0.100000,3,1315.102564,0.709995,0.300000,0.309520,CAT_UNKNOWN_HEAVY
04200A1040,3390.064103,0.299205,1,0.100000,2,1695.032051,0.765104,0.300000,0.309487,CAT_UNKNOWN_HEAVY
224856S0300,3132.280627,0.286842,1,0.100000,1,3132.280627,0.898445,0.220000,0.309162,
FL0111EHS,2601.397436,0.257811,1,0.100000,1,2601.397436,0.858118,0.300000,0.308951,CAT_UNKNOWN_HEAVY
VMU300A1004,2593.333333,0.257325,1,0.100000,1,2593.333333,0.857444,0.300000,0.308680,CAT_UNKNOWN_HEAVY
CT60L1NBSC210E,2571.743590,0.256018,1,0.100000,1,2571.743590,0.855629,0.300000,0.307951,CAT_UNKNOWN_HEAVY
8CPDODA1,2565.769231,0.255655,1,0.100000,1,2565.769231,0.855124,0.300000,0.307748,CAT_UNKNOWN_HEAVY
TC806EIS1012IV,996.205128,0.107762,1,0.100000,1,996.205128,0.649689,0.710000,0.307170,
L002699404,992.794872,0.107226,1,0.100000,1,992.794872,0.648945,0.710000,0.306871,
KR661HNTE3001E,3286.179487,0.294340,1,0.100000,2,1643.089744,0.758346,0.300000,0.306771,CAT_UNKNOWN_HEAVY
CK65BTCS,2533.307692,0.253664,1,0.100000,1,2533.307692,0.852359,0.300000,0.306636,CAT_UNKNOWN_HEAVY
CN80SHDC,1917.102564,0.210095,3,0.300000,3,639.034188,0.553277,0.300000,0.306525,CAT_UNKNOWN_HEAVY
50148423001FRE,2529.064103,0.253402,1,0.100000,1,2529.064103,0.851995,0.300000,0.306490,CAT_UNKNOWN_HEAVY
XLS3000CPUND,2527.282051,0.253292,1,0.100000,1,2527.282051,0.851842,0.300000,0.306429,CAT_UNKNOWN_HEAVY
C264DE1,2514.205128,0.252481,1,0.100000,1,2514.205128,0.850715,0.300000,0.305976,CAT_UNKNOWN_HEAVY
A13313000,2507.076923,0.252037,1,0.100000,1,2507.076923,0.850099,0.300000,0.305728,CAT_UNKNOWN_HEAVY
HDZ302DINC1,2500.333333,0.251616,1,0.100000,1,2500.333333,0.849514,0.300000,0.305493,CAT_UNKNOWN_HEAVY
50147620001FRE,2489.705128,0.250950,1,0.100000,1,2489.705128,0.848589,0.300000,0.305121,CAT_UNKNOWN_HEAVY
KNVM1M20NPROM,2479.179487,0.250288,1,0.100000,1,2479.179487,0.847669,0.300000,0.304751,CAT_UNKNOWN_HEAVY
V5328A1039,989.448718,0.106698,1,0.100000,1,989.448718,0.648212,0.700000,0.304576,
800X2000X800MM,4127.192706,0.329962,3,0.300000,25,165.087708,0.259372,0.300000,0.304393,CAT_UNKNOWN_HEAVY
HCPB302,2466.512821,0.249487,1,0.100000,1,2466.512821,0.846557,0.300000,0.304304,CAT_UNKNOWN_HEAVY
CT50HB2R,2464.000000,0.249328,1,0.100000,1,2464.000000,0.846335,0.300000,0.304215,CAT_UNKNOWN_HEAVY
8CTAOXA1,2456.589744,0.248857,1,0.100000,1,2456.589744,0.845681,0.300000,0.303952,CAT_UNKNOWN_HEAVY
SRT192RMBP,2451.923077,0.248560,1,0.100000,1,2451.923077,0.845268,0.300000,0.303786,CAT_UNKNOWN_HEAVY
8670100RINGSCR,2450.461538,0.248467,1,0.100000,1,2450.461538,0.845139,0.300000,0.303734,CAT_UNKNOWN_HEAVY
WSOPPI63,2438.846154,0.247724,1,0.100000,1,2438.846154,0.844107,0.300000,0.303319,CAT_UNKNOWN_HEAVY
K021A00503,2927.884615,0.276293,1,0.100000,1,2927.884615,0.883792,0.220000,0.303271,
4GA18X22W25H10058,868.756410,0.086362,1,0.100000,1,868.756410,0.619964,0.750000,0.303221,
MM90,2430.833333,0.247209,1,0.100000,1,2430.833333,0.843393,0.300000,0.303032,CAT_UNKNOWN_HEAVY
HD15001,2428.935897,0.247087,1,0.100000,1,2428.935897,0.843223,0.300000,0.302964,CAT_UNKNOWN_HEAVY
50152120001FRE,2422.025641,0.246642,1,0.100000,1,2422.025641,0.842604,0.300000,0.302715,CAT_UNKNOWN_HEAVY
8CPAOHA1,2420.448718,0.246540,1,0.100000,1,2420.448718,0.842463,0.300000,0.302659,CAT_UNKNOWN_HEAVY
EDS305MSTT,2900.948718,0.274848,1,0.100000,1,2900.948718,0.881785,0.220000,0.302465,
VM1277ANTENNA,2215.448718,0.232706,2,0.200000,2,1107.724359,0.672731,0.300000,0.302357,CAT_UNKNOWN_HEAVY
50132862001FRE,1056.576923,0.116959,1,0.100000,1,1056.576923,0.662466,0.660000,0.302306,
ESMI52051HTEI,2391.551282,0.244663,1,0.100000,1,2391.551282,0.839855,0.300000,0.301610,CAT_UNKNOWN_HEAVY
CX80BATEXTWRLS1,2380.602564,0.243945,1,0.100000,1,2380.602564,0.838858,0.300000,0.301210,CAT_UNKNOWN_HEAVY
CBL500300SOQ,2379.217949,0.243854,1,0.100000,1,2379.217949,0.838732,0.300000,0.301159,CAT_UNKNOWN_HEAVY
FDSCCAB01,2379.064103,0.243844,1,0.100000,1,2379.064103,0.838718,0.300000,0.301153,CAT_UNKNOWN_HEAVY
VE4025C1002,1227.692308,0.140424,1,0.100000,2,613.846154,0.544545,0.700000,0.300830,
D6000,4318.576923,0.337048,1,0.100000,5,863.715385,0.618700,0.300000,0.300772,CAT_UNKNOWN_HEAVY
R211B500X0,1789.102564,0.199293,3,0.300000,3,596.367521,0.538272,0.300000,0.300493,CAT_UNKNOWN_HEAVY
M200ESMB,0.000000,0.000000,10,1.000000,27,0.000000,0.000000,0.000000,0.300000,
C030912003,2343.794872,0.241509,1,0.100000,1,2343.794872,0.835475,0.300000,0.299850,CAT_UNKNOWN_HEAVY
52051HTEI64IV,2786.987179,0.268583,2,0.200000,4,696.746795,0.572052,0.300000,0.299812,CAT_UNKNOWN_HEAVY
SDW550EC,2799.564103,0.269287,1,0.100000,1,2799.564103,0.874060,0.220000,0.299360,
FSPDCMB242P,2327.141026,0.240395,1,0.100000,1,2327.141026,0.833926,0.300000,0.299227,CAT_UNKNOWN_HEAVY
HF500W11USB,2327.064103,0.240389,1,0.100000,1,2327.064103,0.833919,0.300000,0.299224,CAT_UNKNOWN_HEAVY
XLSEFG250,2135.743590,0.226978,2,0.200000,2,1067.871795,0.664775,0.300000,0.299158,CAT_UNKNOWN_HEAVY
CCPDIL01,2132.871795,0.226768,2,0.200000,2,1066.435897,0.664482,0.300000,0.299041,CAT_UNKNOWN_HEAVY
CBL500120S0005,2129.512821,0.226521,2,0.200000,2,1064.756410,0.664140,0.300000,0.298903,CAT_UNKNOWN_HEAVY
CT60L1NASC210E,2299.435897,0.238522,1,0.100000,1,2299.435897,0.831326,0.300000,0.298182,CAT_UNKNOWN_HEAVY
E08010,2091.923077,0.223737,3,0.300000,5,418.384615,0.461303,0.300000,0.297503,CAT_UNKNOWN_HEAVY
123960L3,999.961538,0.108350,1,0.100000,1,999.961538,0.650507,0.660000,0.297499,
MSOSLW10,2088.000000,0.223444,2,0.200000,2,1044.000000,0.659865,0.300000,0.297185,CAT_UNKNOWN_HEAVY
HPMA115S0XXX,995.076923,0.107585,1,0.100000,1,995.076923,0.649443,0.660000,0.297071,
ROL78278701,2256.397436,0.235569,1,0.100000,1,2256.397436,0.827223,0.300000,0.296532,CAT_UNKNOWN_HEAVY
XFR822A,2072.282051,0.222263,2,0.200000,2,1036.141026,0.658224,0.300000,0.296526,CAT_UNKNOWN_HEAVY
20A2FFC1RA5C060,2254.653846,0.235448,1,0.100000,1,2254.653846,0.827055,0.300000,0.296465,CAT_UNKNOWN_HEAVY
DPTE1002,2069.128205,0.222024,2,0.200000,2,1034.564103,0.657894,0.300000,0.296393,CAT_UNKNOWN_HEAVY
RMG512,800.269231,0.073526,1,0.100000,1,800.269231,0.602133,0.750000,0.296054,
RMG530,800.269231,0.073526,1,0.100000,1,800.269231,0.602133,0.750000,0.296054,
AUGPT01,2236.641026,0.234194,1,0.100000,1,2236.641026,0.825313,0.300000,0.295765,CAT_UNKNOWN_HEAVY
DPS400F,2685.089744,0.262761,1,0.100000,1,2685.089744,0.864994,0.220000,0.295715,
3WIRE,1942.307692,0.212137,1,0.100000,3,647.435897,0.556113,0.540000,0.295665,
S24136000,2231.384615,0.233826,1,0.100000,1,2231.384615,0.824802,0.300000,0.295559,CAT_UNKNOWN_HEAVY
W380087000,2229.166667,0.233671,1,0.100000,1,2229.166667,0.824586,0.300000,0.295473,CAT_UNKNOWN_HEAVY
RA408328,2226.961538,0.233516,1,0.100000,1,2226.961538,0.824371,0.300000,0.295386,CAT_UNKNOWN_HEAVY
FL2012EIHSRU,2217.666667,0.232862,1,0.100000,1,2217.666667,0.823463,0.300000,0.295021,CAT_UNKNOWN_HEAVY
L002782100,863.064103,0.085335,1,0.100000,1,863.064103,0.618537,0.710000,0.294648,
D3001000,2203.384615,0.231852,1,0.100000,1,2203.384615,0.822060,0.300000,0.294457,CAT_UNKNOWN_HEAVY
5712494321FRE,2200.089744,0.231618,1,0.100000,1,2200.089744,0.821735,0.300000,0.294327,CAT_UNKNOWN_HEAVY
SMK400EAP,2180.551282,0.230224,1,0.100000,1,2180.551282,0.819798,0.300000,0.293548,CAT_UNKNOWN_HEAVY
MC2SSK1,3212.192308,0.290780,1,0.100000,3,1070.730769,0.665355,0.308780,0.293332,
KR631HNTE451E,2816.717949,0.270242,1,0.100000,2,1408.358974,0.724872,0.300000,0.293315,CAT_UNKNOWN_HEAVY
W5ARPO2SGK01301,849.397436,0.082840,1,0.100000,1,849.397436,0.615070,0.710000,0.293254,
NX1MPS,1994.025641,0.216245,2,0.200000,2,997.012821,0.649865,0.300000,0.293165,CAT_UNKNOWN_HEAVY
1602G2D2USBOS,2165.141026,0.229115,1,0.100000,1,2165.141026,0.818258,0.300000,0.292929,CAT_UNKNOWN_HEAVY
RT10BC2,2163.064103,0.228965,1,0.100000,1,2163.064103,0.818050,0.300000,0.292845,CAT_UNKNOWN_HEAVY
EA2000E005A00,1967.342510,0.214139,3,0.300000,3,655.780837,0.558894,0.220000,0.292783,
